symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
CDRT4	ENSG00000239704.10	0.9992141396567776	0.368405438239034	0.9995874983368586	0.010558702698745306	protein_coding
HSPC324	ENSG00000228401.4	0.9992141396567776	-0.8969771197638794	0.9822874294013891	-1.0080674532075444	antisense
ZNF581	ENSG00000171425.9	0.9992141396567776	-0.1466099887443991	0.9984219746490893	-0.02295619756196473	protein_coding
SOCS2-AS1	ENSG00000246985.7	0.9992141396567776	0.3313515204897438	0.9954889743753095	0.11989373922299708	processed_transcript
ZNF76	ENSG00000065029.14	0.9992141396567776	0.12378676966745732	0.5567360822904832	0.29451835166719287	protein_coding
ZNF280B	ENSG00000275004.3	0.9992141396567776	-0.2730896893486236	0.9984219746490893	-0.019071949001547166	protein_coding
CTD-2616J11.9	ENSG00000267984.1	0.9992141396567776	-1.311900911016345	0.9477063359486019	-2.0288183908194823	antisense
UBL7-AS1	ENSG00000247240.7	0.9992141396567776	0.34336443441581055	0.9239510240287839	-0.40989668922135303	antisense
AZI2	ENSG00000163512.13	0.9992141396567776	0.12252282290351627	0.8296937136075766	0.1731690156314587	protein_coding
MSANTD2	ENSG00000120458.10	0.9992141396567776	0.20212542880539525	0.9962983963235255	-0.08472991562962458	protein_coding
HAAO	ENSG00000162882.14	0.9992141396567776	0.2592888087939282	0.9942301810750415	-0.23372931332519717	protein_coding
FAM24B	ENSG00000213185.6	0.9992141396567776	0.263499290863553	0.9984219746490893	0.05916243408530975	protein_coding
RP11-78J21.7	ENSG00000273784.4	0.9992141396567776	-0.3122673263001184	0.7747797884376884	0.6702247588617477	processed_transcript
RP11-284F21.10	ENSG00000272405.1	0.9992141396567776	-0.2036243027613912	0.9844748461395952	-0.16165993221557015	antisense
AC091729.9	ENSG00000229043.2	0.9992141396567776	-0.32401656097085973	0.9641495762039649	0.4270436237666562	antisense
COG2	ENSG00000135775.13	0.9992141396567776	0.09230567918938032	0.9790156535092235	0.06813971741991473	protein_coding
PSMD3	ENSG00000108344.14	0.9992141396567776	0.05840128769125273	0.9804052373339458	0.053762972207410865	protein_coding
SLC18A1	ENSG00000036565.14	0.9992141396567776	0.3529421050372474	0.9443781697254011	-0.6169767990140883	protein_coding
AC007228.11	ENSG00000269696.1	0.9992141396567776	-0.2970547202280696	0.7903121775229335	-1.4606228748111598	antisense
MAGI3	ENSG00000081026.18	0.9992141396567776	-0.14889227448200498	0.39970202605161187	-0.49310330138916436	protein_coding
RP11-511P7.6	ENSG00000284048.1	0.9992141396567776	-0.4073137776466463	0.9218553942159253	-0.3930453255600017	processed_transcript
ZNF367	ENSG00000165244.6	0.9992141396567776	0.1100228946564007	0.7901019557606914	-0.12177468868052937	protein_coding
ZNF607	ENSG00000198182.12	0.9992141396567776	0.21249823006067303	0.9954889743753095	-0.11429955222071922	protein_coding
CDC73	ENSG00000134371.10	0.9992141396567776	0.06735834917197654	0.9984219746490893	-0.004450803051060267	protein_coding
APOC1	ENSG00000130208.9	0.9992141396567776	-0.1645425417622691	0.9954889743753095	-0.06359738274287881	protein_coding
DDX18	ENSG00000088205.12	0.9992141396567776	-0.10578101516864417	0.9975360824956436	0.032675147782827416	protein_coding
PPP1CA	ENSG00000172531.14	0.9992141396567776	0.07494424792542564	0.9892881498332233	0.043275147953837724	protein_coding
LINC01001	ENSG00000230724.9	0.9992141396567776	-0.570692077682685	0.9252025167145689	-0.6803388415039073	lincRNA
DERA	ENSG00000023697.12	0.9992141396567776	-0.13138593780394994	0.8149245339021471	0.1622400668819106	protein_coding
BCRP2	ENSG00000169668.11	0.9992141396567776	0.29799195281866403	0.9984219746490893	0.03803064308148676	transcribed_unprocessed_pseudogene
RP11-800A3.4	ENSG00000260401.1	0.9992141396567776	-0.23239646321163654	0.018785019856578055	1.258008623206805	sense_overlapping
IQCK	ENSG00000174628.16	0.9992141396567776	-0.15445690370017545	0.9984219746490893	-0.0225515246346687	protein_coding
TXLNG	ENSG00000086712.12	0.9992141396567776	-0.09180154830985958	0.9975360824956436	0.036034177979184893	protein_coding
DCPS	ENSG00000110063.8	0.9992141396567776	0.09966125047620795	0.985016570819588	0.07156647102366405	protein_coding
HIST1H4F	ENSG00000274618.1	0.9992141396567776	0.48003774568967456	0.9215983488977653	-0.5785921691764807	protein_coding
SRSF3	ENSG00000112081.16	0.9992141396567776	0.08119771416965937	0.6773286542329897	0.16386331374602506	protein_coding
MARVELD1	ENSG00000155254.12	0.9992141396567776	0.10608694310624217	0.8847602866641626	-0.13454948711454476	protein_coding
SELENOW	ENSG00000178980.14	0.9992141396567776	0.06331001715002481	0.9984219746490893	-0.010109836369121578	protein_coding
DDIT3	ENSG00000175197.11	0.9992141396567776	-0.14185889643941244	0.9954889743753095	-0.0736842258506803	protein_coding
ENGASE	ENSG00000167280.16	0.9992141396567776	0.19068313438409115	0.9984219746490893	-0.030711281601495832	protein_coding
ITPA	ENSG00000125877.12	0.9992141396567776	-0.09510192807921838	0.9436366777551192	0.12393407783465875	protein_coding
ANKRD13A	ENSG00000076513.16	0.9992141396567776	-0.08569154752528443	0.8296937136075766	-0.16533853838861706	protein_coding
TMEM200A	ENSG00000164484.11	0.9992141396567776	0.07186201600756403	2.521640774881002e-5	0.56853258130678	protein_coding
PDE1C	ENSG00000154678.16	0.9992141396567776	0.13900626411007924	0.12876915472044767	-0.5827734873272642	protein_coding
SYMPK	ENSG00000125755.18	0.9992141396567776	-0.11649286328013773	0.9726918469683004	0.1077331866779768	protein_coding
TP53I13	ENSG00000167543.15	0.9992141396567776	-0.12904331319723675	0.9954889743753095	-0.06002772890393949	protein_coding
SART1	ENSG00000175467.14	0.9992141396567776	0.13123118970720646	0.9931467628574296	-0.07396386178938485	protein_coding
MRPS17	ENSG00000239789.5	0.9992141396567776	-0.09950313794749653	0.9879908069322881	0.06713668803577362	protein_coding
LGALS1	ENSG00000100097.11	0.9992141396567776	0.06539793469773329	0.7485501209017532	0.1616431529776528	protein_coding
AASDHPPT	ENSG00000149313.10	0.9992141396567776	-0.1007265401529305	0.9984219746490893	0.010439539242586164	protein_coding
DENR	ENSG00000139726.10	0.9992141396567776	-0.07294364688985902	0.9984219746490893	0.01303016530913268	protein_coding
LARP7	ENSG00000174720.15	0.9992141396567776	-0.15179670781383403	0.9984219746490893	-0.029992565602803587	protein_coding
SEPT10	ENSG00000186522.14	0.9992141396567776	0.09591827375934396	0.9954889743753095	-0.041847134035597325	protein_coding
TMEM35B	ENSG00000243749.1	0.9992141396567776	0.07185202830894248	0.48694940724459707	-0.20801880721231678	protein_coding
DRAM2	ENSG00000156171.14	0.9992141396567776	-0.10765784227668301	0.9954889743753095	0.04471519411520113	protein_coding
LIPH	ENSG00000163898.9	0.9992141396567776	0.3074743001208163	0.800718053294715	0.9344020957125024	protein_coding
IFNAR2	ENSG00000159110.19	0.9992141396567776	0.15130215930729776	0.9984219746490893	-0.00974399536214906	protein_coding
LILRB5	ENSG00000105609.16	0.9992141396567776	0.48027555394671945	0.16467352208105937	-1.5054255110524621	protein_coding
GGA2	ENSG00000103365.15	0.9992141396567776	-0.14757671390611982	0.9984219746490893	-0.008138289985594117	protein_coding
TRPC4AP	ENSG00000100991.11	0.9992141396567776	0.05801554201235663	0.9672693050980966	-0.05454554081188629	protein_coding
NOC4L	ENSG00000184967.6	0.9992141396567776	0.17285588627900375	0.9984219746490893	0.008648688895328473	protein_coding
TEX261	ENSG00000144043.11	0.9992141396567776	-0.08732415770851683	0.8121348399240498	-0.14557954807065385	protein_coding
XYLT1	ENSG00000103489.11	0.9992141396567776	-0.1472006762701584	0.9984219746490893	0.021250264948110987	protein_coding
GADD45A	ENSG00000116717.11	0.9992141396567776	0.10038142978436115	0.691205995660615	-0.22651290088762926	protein_coding
YPEL3	ENSG00000090238.11	0.9992141396567776	0.08612549370015528	0.9832541686455278	-0.07723892439457729	protein_coding
HOGA1	ENSG00000241935.8	0.9992141396567776	-0.18205562876865533	0.85172085876769	-0.3469366987749798	protein_coding
ANKDD1A	ENSG00000166839.16	0.9992141396567776	0.19818016707566474	0.972301807654966	-0.1913573517159187	protein_coding
RETSAT	ENSG00000042445.13	0.9992141396567776	0.0792736435535405	0.9672693050980966	0.06859542563547921	protein_coding
ANP32A	ENSG00000140350.15	0.9992141396567776	-0.06323281615829623	0.9953799389811165	0.03827716028765932	protein_coding
PRKD2	ENSG00000105287.12	0.9992141396567776	0.15055567813603984	0.9477063359486019	-0.14817423676922933	protein_coding
PFDN4	ENSG00000101132.9	0.9992141396567776	0.14405272951242806	0.9061226456292485	0.2683748117207327	protein_coding
TLN2	ENSG00000171914.16	0.9992141396567776	0.19564358949054747	0.9808184566411464	-0.20421335778534871	protein_coding
LYPLAL1	ENSG00000143353.11	0.9992141396567776	0.1822591009334274	0.9975360824956436	-0.07854033780606665	protein_coding
ADAMTS7	ENSG00000136378.14	0.9992141396567776	-0.12069058236886812	0.9954889743753095	-0.04633918699647555	protein_coding
HELQ	ENSG00000163312.10	0.9992141396567776	0.10565037355521681	0.9954889743753095	-0.07164620650530824	protein_coding
SF3B4	ENSG00000143368.9	0.9992141396567776	-0.06968018922751289	0.934825900361598	-0.0950276358678596	protein_coding
PDXDC1	ENSG00000179889.18	0.9992141396567776	-0.07220585328438787	0.7467234449935489	0.12419319631617964	protein_coding
CCDC97	ENSG00000142039.3	0.9992141396567776	-0.13590796289751803	0.9962737378267024	-0.05356738473442513	protein_coding
BABAM1	ENSG00000105393.15	0.9992141396567776	0.07702035997797764	0.9954889743753095	0.0411706944151037	protein_coding
LINC01914	ENSG00000234362.5	0.9992141396567776	-0.20174245043259112	0.9808184566411464	0.22286257019661893	lincRNA
GK5	ENSG00000175066.15	0.9992141396567776	0.1563953772528745	0.657311574631688	0.39418725950667005	protein_coding
RP11-352M15.2	ENSG00000273015.2	0.9992141396567776	-0.18097903030538753	0.9239510240287839	-0.2349802375982527	lincRNA
TAPT1-AS1	ENSG00000263327.6	0.9992141396567776	0.4071247501501552	0.3241950545397154	-1.1519328799254258	antisense
MED9	ENSG00000141026.5	0.9992141396567776	-0.11988241875131041	0.9984219746490893	-0.04054277009307564	protein_coding
TGFB1I1	ENSG00000140682.18	0.9992141396567776	0.0855489222078187	0.9896681194871945	-0.04633231308482676	protein_coding
CAMK2D	ENSG00000145349.16	0.9992141396567776	-0.07757694183490893	0.24523349144054657	-0.23531450191619885	protein_coding
COPB1	ENSG00000129083.12	0.9992141396567776	0.07760130216313833	0.9832541686455278	0.06305004306049593	protein_coding
RP11-32B5.7	ENSG00000247765.2	0.9992141396567776	-1.0487904929891712	0.9984219746490893	0.07461058963324312	lincRNA
TOMM5	ENSG00000175768.12	0.9992141396567776	0.0841547028538844	0.6134244914718912	0.22451581624037353	protein_coding
ANAPC10	ENSG00000164162.12	0.9992141396567776	-0.11572268843031241	0.9059945709072482	0.21445364306298806	protein_coding
EIF5	ENSG00000100664.10	0.9992141396567776	-0.08177059536866306	0.9984219746490893	-0.008056504572850936	protein_coding
SDC2	ENSG00000169439.11	0.9992141396567776	0.0748130403477022	0.9954889743753095	-0.0379780192893981	protein_coding
COL5A3	ENSG00000080573.6	0.9992141396567776	-0.10085123916049003	0.9808184566411464	0.091810713229434	protein_coding
ATP6AP2	ENSG00000182220.14	0.9992141396567776	-0.07218114648036728	0.9033758982376241	0.09655186398045826	protein_coding
ECSIT	ENSG00000130159.13	0.9992141396567776	0.11089310749441023	0.9954889743753095	-0.05637134403449166	protein_coding
CCL26	ENSG00000006606.8	0.9992141396567776	-0.21814494798375858	0.9954889743753095	-0.1185348811996466	protein_coding
RP11-95D17.1	ENSG00000269973.1	0.9992141396567776	0.22097906279124244	0.9382758499919055	-0.29156493384252496	lincRNA
ZNF398	ENSG00000197024.8	0.9992141396567776	-0.09978637224399438	0.9437514208392728	0.16169064336782948	protein_coding
KCNK3	ENSG00000171303.6	0.9992141396567776	-0.08585906974008561	3.1583987956940994e-5	0.6562640299144182	protein_coding
RP11-254F7.2	ENSG00000260077.1	0.9992141396567776	0.22090465509746016	0.9984219746490893	-0.07120392972044651	lincRNA
NAGK	ENSG00000124357.12	0.9992141396567776	-0.08784784058887891	0.9984219746490893	0.011626526217202164	protein_coding
RP11-977B10.2	ENSG00000258101.2	0.9992141396567776	-0.2726141196489757	0.9954889743753095	-0.14652574659452677	antisense
AC142391.3	ENSG00000279686.1	0.9992141396567776	1.0905089141274567	0.9975360824956436	0.4762568278069094	protein_coding
ACSM3	ENSG00000005187.11	0.9992141396567776	-0.27930762704732076	0.7577214382510689	-0.5760336648808471	protein_coding
RSPO4	ENSG00000101282.8	0.9992141396567776	0.6321530243639287	0.9954889743753095	-0.19072517705188588	protein_coding
RAB18	ENSG00000099246.16	0.9992141396567776	0.06421030268632809	0.6169609718067905	0.16936805019141354	protein_coding
NSD1	ENSG00000165671.19	0.9992141396567776	-0.16428982824608424	0.9942093170593674	-0.13360572234016876	protein_coding
THNSL1	ENSG00000185875.12	0.9992141396567776	0.1626286376189226	0.9975360824956436	0.05412504590267135	protein_coding
VLDLR-AS1	ENSG00000236404.8	0.9992141396567776	-0.3618703756563801	0.9112614613322269	-0.3900676214317354	antisense
EFS	ENSG00000100842.12	0.9992141396567776	0.10035220957608297	0.9954889743753095	-0.05057868546823785	protein_coding
TNFRSF10B	ENSG00000120889.12	0.9992141396567776	-0.07254369597044354	0.9239510240287839	-0.12185189456671948	protein_coding
RPS6KB2	ENSG00000175634.14	0.9992141396567776	0.09835908775712195	0.9348087425072078	0.12703374936748052	protein_coding
VPS37D	ENSG00000176428.5	0.9992141396567776	-0.25845826979943765	0.9500590820416058	-0.27419535688212787	protein_coding
DAGLA	ENSG00000134780.9	0.9992141396567776	0.1584056514003111	0.9954889743753095	-0.08368050408130803	protein_coding
RBM6	ENSG00000004534.14	0.9992141396567776	-0.13388941323944412	0.9995874983368586	0.0035726497523126694	protein_coding
FIGNL1	ENSG00000132436.11	0.9992141396567776	0.18094022734777865	0.9954889743753095	-0.07010177524911491	protein_coding
SLC2A13	ENSG00000151229.12	0.9992141396567776	-0.10202787384795602	0.8722329555580732	0.22584570092298611	protein_coding
KBTBD11	ENSG00000176595.3	0.9992141396567776	-0.11375895095846766	2.72702695861072e-4	0.5932407030712552	protein_coding
ATP6V0E2-AS1	ENSG00000204934.10	0.9992141396567776	-0.3550663346079069	0.8700880797396532	-0.6007916603390498	antisense
THTPA	ENSG00000259431.5	0.9992141396567776	0.1769729301728418	0.972301807654966	-0.1831432227245326	protein_coding
WDR44	ENSG00000131725.13	0.9992141396567776	-0.0780427436731729	0.964799968232189	-0.08861995029158042	protein_coding
PDCD4-AS1	ENSG00000203497.2	0.9992141396567776	-0.5788899872142438	0.9984219746490893	-0.06820005829231938	antisense
SEMA3B	ENSG00000012171.19	0.9992141396567776	-0.12251062651222934	0.8790162150284679	0.20261066669458183	protein_coding
SYT14	ENSG00000143469.18	0.9992141396567776	-0.32822380856921823	0.9672693050980966	0.38876747700451963	protein_coding
DDB2	ENSG00000134574.11	0.9992141396567776	0.10803141429460729	0.07579787120717922	-0.4453304530243465	protein_coding
ITGB1P1	ENSG00000269378.1	0.9992141396567776	-0.12622997951293535	0.9954889743753095	-0.056131237409067024	processed_pseudogene
STK39	ENSG00000198648.10	0.9992141396567776	-0.0779974233743107	0.9928928511978344	-0.04613344089526825	protein_coding
POLR2C	ENSG00000102978.12	0.9992141396567776	-0.08046387390142214	0.9832541686455278	0.06119007438083565	protein_coding
CACNA1C	ENSG00000151067.21	0.9992141396567776	0.21338988147896662	0.972301807654966	0.16047315287486147	protein_coding
THOC5	ENSG00000100296.13	0.9992141396567776	0.10362360975110792	0.8554835555570339	0.19953906842728075	protein_coding
SCAMP5	ENSG00000198794.11	0.9992141396567776	-0.193892378713815	0.9970036643167446	-0.10998110294783933	protein_coding
SPECC1	ENSG00000128487.16	0.9992141396567776	-0.16244305317856922	0.9984219746490893	-0.037163054053039976	protein_coding
ADGRF5	ENSG00000069122.18	0.9992141396567776	-0.08299707743612195	0.9601735734790343	-0.11136613850752569	protein_coding
NECTIN3	ENSG00000177707.10	0.9992141396567776	-0.17605093315094575	0.9832541686455278	-0.14483473353725393	protein_coding
TNFSF18	ENSG00000120337.8	0.9992141396567776	-0.1598436842218583	0.608707869210852	0.4993669097595832	protein_coding
SNHG14	ENSG00000224078.13	0.9992141396567776	-0.14261629910856885	0.9259374563415074	-0.30754374801749107	processed_transcript
MPDU1	ENSG00000129255.15	0.9992141396567776	-0.08107229407652668	0.8596199984944324	0.12177891138349838	protein_coding
MB21D1	ENSG00000164430.15	0.9992141396567776	0.1665296243448065	0.9984824876480385	0.00849571288375367	protein_coding
EPC2	ENSG00000135999.11	0.9992141396567776	-0.13381061363169527	0.6384662642182513	-0.36301642098866094	protein_coding
HSPA13	ENSG00000155304.5	0.9992141396567776	0.07081688912085712	0.7879126188349209	0.1228017158246649	protein_coding
NEDD9	ENSG00000111859.16	0.9992141396567776	0.10237015321648382	0.3080979692180266	0.5046412521770111	protein_coding
PUS7L	ENSG00000129317.14	0.9992141396567776	-0.13918647074790066	0.8366271460984215	-0.24146055118409246	protein_coding
RP11-70P17.1	ENSG00000225643.1	0.9992141396567776	1.1273490890807252	0.5681976589808313	3.0230240217111954	lincRNA
PRRT3	ENSG00000163704.11	0.9992141396567776	-0.22586740844851325	0.8744285196336532	-0.35734857297014583	protein_coding
NDUFA12	ENSG00000184752.12	0.9992141396567776	-0.07638577677578869	0.8921844411564014	0.1245298530418814	protein_coding
GALNT9	ENSG00000182870.12	0.9992141396567776	-0.24973506022563047	0.9954889743753095	0.19478461059067695	protein_coding
CIDEB	ENSG00000136305.11	0.9992141396567776	-0.24251359961045266	0.013817327082588317	1.228480176636068	protein_coding
MSH5-SAPCD1	ENSG00000255152.8	0.9992141396567776	0.4338109322825739	0.8701688968598221	-1.575311175380016	protein_coding
RP11-678G14.2	ENSG00000268081.1	0.9992141396567776	-0.9940372139249851	0.6427168271599961	-2.623588388053019	antisense
CAMK2G	ENSG00000148660.20	0.9992141396567776	-0.1160193243177899	0.9518047342026307	-0.10909493280391724	protein_coding
CDKN2D	ENSG00000129355.6	0.9992141396567776	-0.22196415777509815	0.9954889743753095	-0.06795542062701826	protein_coding
VCPIP1	ENSG00000175073.7	0.9992141396567776	-0.06959197083319575	0.7673424013393784	-0.1249014458425426	protein_coding
BMX	ENSG00000102010.14	0.9992141396567776	-0.4161522838554357	0.9768379778343595	0.27947991138852435	protein_coding
MAN2B1	ENSG00000104774.12	0.9992141396567776	-0.13394600183831237	0.9984219746490893	-0.014794112695291493	protein_coding
PRKAA1	ENSG00000132356.11	0.9992141396567776	-0.07521918525614242	0.8947398296647775	0.11421209927767172	protein_coding
SLC6A9	ENSG00000196517.11	0.9992141396567776	-0.11419885451789673	0.07234887879542856	0.327901294707079	protein_coding
DNAJC11	ENSG00000007923.15	0.9992141396567776	-0.13587116296737267	0.9984219746490893	-0.032567860533456706	protein_coding
STAT5A	ENSG00000126561.16	0.9992141396567776	-0.14158337787636913	0.9984219746490893	-0.011274532868862661	protein_coding
SLC29A2	ENSG00000174669.11	0.9992141396567776	0.35778591611816246	0.7182646109637257	0.5537536686435208	protein_coding
RP11-332H14.2	ENSG00000272994.1	0.9992141396567776	0.2690029855766	0.9556030480605041	-0.4143055141298214	lincRNA
ZC3H13	ENSG00000123200.16	0.9992141396567776	-0.07583592251625329	0.9984219746490893	-0.017773522681950576	protein_coding
CLDN7	ENSG00000181885.18	0.9992141396567776	-0.3734766195568556	0.9382758499919055	-0.3664326620694257	protein_coding
LARP6	ENSG00000166173.10	0.9992141396567776	0.18741102418084488	0.8982082767961329	-0.1475282027292315	protein_coding
RGS14	ENSG00000169220.17	0.9992141396567776	-0.23679163125028657	0.9995874983368586	-0.007351674733201332	protein_coding
TAGLN	ENSG00000149591.16	0.9992141396567776	-0.0663678699259639	0.9984219746490893	0.011203146384052289	protein_coding
CNN2	ENSG00000064666.14	0.9992141396567776	0.06590419607276128	0.9113820085616434	0.07950699264404937	protein_coding
AADAT	ENSG00000109576.13	0.9992141396567776	-0.1829651769987659	0.9832541686455278	-0.1455210979632864	protein_coding
CUEDC1	ENSG00000180891.12	0.9992141396567776	-0.14276521524410965	0.991748438190014	-0.07321636226566833	protein_coding
FAM86EP	ENSG00000251669.5	0.9992141396567776	-0.3831039209686995	0.9964730162827871	0.12279328487990132	transcribed_unprocessed_pseudogene
SMOC1	ENSG00000198732.10	0.9992141396567776	-0.3180669811361945	0.985016570819588	-0.23662405629508637	protein_coding
STK36	ENSG00000163482.11	0.9992141396567776	0.2563328650698915	0.9990140977158231	-0.010573864266043925	protein_coding
RP11-756P10.3	ENSG00000180015.12	0.9992141396567776	-0.2823746529902378	0.9984219746490893	0.020566002075216725	processed_pseudogene
ZNF781	ENSG00000196381.10	0.9992141396567776	0.6861531951590307	0.8436524164568958	-0.5838763547199879	protein_coding
MICALL2	ENSG00000164877.18	0.9992141396567776	-0.21069810363628413	0.7738847322730052	-0.35346015561723415	protein_coding
ANO7	ENSG00000146205.13	0.9992141396567776	0.23736601690078576	0.9462675075507552	0.21399255267103304	protein_coding
ANXA10	ENSG00000109511.11	0.9992141396567776	0.32615151089774364	0.9995874983368586	-0.005758961157370835	protein_coding
ZCCHC14	ENSG00000140948.11	0.9992141396567776	-0.09666029242520875	0.10267152329113856	-0.3011764295241271	protein_coding
CTC-429P9.4	ENSG00000268790.5	0.9992141396567776	0.2236467093439326	0.6731600217677406	1.16823197541003	protein_coding
PLK2	ENSG00000145632.14	0.9992141396567776	0.25110461744934875	0.8774537624234372	0.3094265134116745	protein_coding
LINC00968	ENSG00000246430.6	0.9992141396567776	0.3890169798576115	0.9832541686455278	0.3006651402852419	lincRNA
BTN3A1	ENSG00000026950.16	0.9992141396567776	-0.11065341074425201	0.9954889743753095	-0.06800655137392145	protein_coding
FXYD6	ENSG00000137726.16	0.9992141396567776	0.14355353211795618	0.9641495762039649	0.15079152007849067	protein_coding
NUAK1	ENSG00000074590.13	0.9992141396567776	-0.1581247720141085	0.9672693050980966	-0.19078189149784613	protein_coding
AMFR	ENSG00000159461.14	0.9992141396567776	0.09438559013445796	0.9711180558512562	-0.09096188411492864	protein_coding
WBP1L	ENSG00000166272.16	0.9992141396567776	0.07769924285591999	0.9048911613331713	0.09421593496851552	protein_coding
HMGN1	ENSG00000205581.10	0.9992141396567776	0.07859176635654967	0.9708343956335144	-0.05674858646497897	protein_coding
EIF3K	ENSG00000178982.9	0.9992141396567776	0.06932283217289692	0.6751120355879052	0.16397410226355408	protein_coding
ACYP1	ENSG00000119640.8	0.9992141396567776	0.1855675739629168	0.9984219746490893	-0.04408933008825632	protein_coding
QTRT2	ENSG00000151576.10	0.9992141396567776	0.18444349729291057	0.9044982184372347	0.310570640477335	protein_coding
ABRACL	ENSG00000146386.7	0.9992141396567776	0.10544932771295105	0.6569394217067999	0.23132535868948587	protein_coding
SOX9	ENSG00000125398.5	0.9992141396567776	-0.26250520180102643	0.6812873435816439	-0.8480754710189302	protein_coding
C15orf41	ENSG00000186073.11	0.9992141396567776	0.12344410246895747	0.9984219746490893	0.026574241654630876	protein_coding
MAPKAPK5-AS1	ENSG00000234608.7	0.9992141396567776	-0.16854197508931013	0.9984219746490893	0.047031758455321704	lincRNA
CLPTM1L	ENSG00000049656.13	0.9992141396567776	-0.07606859707638393	0.993319297229041	0.04671681312647265	protein_coding
DDX49	ENSG00000105671.11	0.9992141396567776	-0.12456877425420519	0.9975360824956436	-0.038504119332268306	protein_coding
TFB1M	ENSG00000029639.10	0.9992141396567776	0.15144767935572215	0.9984219746490893	0.015866227160942076	protein_coding
CMC2	ENSG00000103121.8	0.9992141396567776	0.08048513297201533	0.9497147183066249	0.11376225285384048	protein_coding
INHA	ENSG00000123999.4	0.9992141396567776	-0.13920574431021626	1.390973954835292e-19	1.5975650783901203	protein_coding
VRK2	ENSG00000028116.16	0.9992141396567776	-0.1014434136626996	0.9984219746490893	-0.01638878599774644	protein_coding
GOLPH3	ENSG00000113384.13	0.9992141396567776	0.057709112741381054	0.9400369046789886	0.08841951178051304	protein_coding
BCL2L13	ENSG00000099968.17	0.9992141396567776	0.07299523125207029	0.9291307429904184	-0.06992717437580602	protein_coding
AKR1A1	ENSG00000117448.13	0.9992141396567776	0.07199896205617393	0.9239510240287839	0.11262629044772586	protein_coding
CYP2R1	ENSG00000186104.10	0.9992141396567776	0.2543575068462061	0.9984219746490893	0.03648491036647071	protein_coding
STX11	ENSG00000135604.9	0.9992141396567776	0.10798132529904061	0.9382758499919055	-0.13129570297675966	protein_coding
SLC16A5	ENSG00000170190.15	0.9992141396567776	-0.18469487082738786	0.9954889743753095	0.1203966359246341	protein_coding
SENP1	ENSG00000079387.13	0.9992141396567776	-0.142796678706363	0.9928928511978344	-0.10924380479656116	protein_coding
LINC00493	ENSG00000232388.4	0.9992141396567776	0.0739858963000774	0.8921844411564014	0.15666257903444	protein_coding
RIOK1	ENSG00000124784.8	0.9992141396567776	-0.12884228366473524	0.37731111981192744	0.4274645477643313	protein_coding
C14orf132	ENSG00000227051.6	0.9992141396567776	0.2492530214912579	0.9832541686455278	-0.17316396605510467	protein_coding
TLR4	ENSG00000136869.13	0.9992141396567776	0.07611056864990896	0.2834314243010303	0.298715225028523	protein_coding
MCL1	ENSG00000143384.12	0.9992141396567776	0.07706267909481654	0.9954889743753095	-0.02939490229416466	protein_coding
SERF2	ENSG00000140264.19	0.9992141396567776	0.06921092562573346	0.8636348696872902	0.15210067619389983	protein_coding
GNG5	ENSG00000174021.10	0.9992141396567776	0.06178194510936499	0.701733715275349	0.13945075109612295	protein_coding
ABC13-47488600E17.1	ENSG00000283199.1	0.9992141396567776	-0.7143466492093452	0.6700004273483688	0.8695584758775339	protein_coding
RP11-33B1.1	ENSG00000245958.6	0.9992141396567776	0.24270042771014286	0.9984219746490893	0.01846346895849652	transcribed_unprocessed_pseudogene
C1orf132	ENSG00000203709.11	0.9992141396567776	0.5377983582692901	NA	NA	lincRNA
ALDH5A1	ENSG00000112294.12	0.9992141396567776	-0.23616435970171223	0.985016570819588	-0.18849200445770367	protein_coding
C9orf3	ENSG00000148120.16	0.9992141396567776	0.09849862002831512	0.9988915273978123	-0.005039143397763528	protein_coding
PPM1D	ENSG00000170836.11	0.9992141396567776	-0.14785691971072995	0.7561342288837469	-0.17258021403270155	protein_coding
BORCS6	ENSG00000196544.7	0.9992141396567776	-0.18312942540545346	0.9832541686455278	0.10810908733016217	protein_coding
DGKI	ENSG00000157680.15	0.9992141396567776	-0.2611925495022322	0.6812873435816439	0.5376474140019984	protein_coding
MACF1	ENSG00000127603.23	0.9992141396567776	-0.08916344318411466	0.630610509713721	-0.2902426361069287	protein_coding
TMEM127	ENSG00000135956.8	0.9992141396567776	0.06422059600392657	0.9482175669019113	-0.07302810909740826	protein_coding
DTX3	ENSG00000178498.15	0.9992141396567776	0.11474050157552373	0.8996844283528268	-0.17247786768843548	protein_coding
OLA1	ENSG00000138430.15	0.9992141396567776	-0.06878223155828338	0.9794281003560018	0.05813797059576644	protein_coding
TCP1	ENSG00000120438.11	0.9992141396567776	-0.07472071078562866	0.9984219746490893	-0.0030309502915203336	protein_coding
EPC1	ENSG00000120616.15	0.9992141396567776	0.16933379141525917	0.9984219746490893	0.05691288020990534	protein_coding
SCD	ENSG00000099194.5	0.9992141396567776	-0.06100218362548668	7.487382187482014e-10	0.5575104201692268	protein_coding
UNK	ENSG00000132478.9	0.9992141396567776	-0.16022297891214599	0.9477063359486019	-0.20781528158613385	protein_coding
SEMA5B	ENSG00000082684.14	0.9992141396567776	0.24968428959723282	0.4912542746804986	0.6932906253435605	protein_coding
