symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
RGP1	ENSG00000107185.9	0.999747192126641	-0.0644098044531727	0.12108901453927565	0.19897489648177125	protein_coding
KLHL35	ENSG00000149243.15	0.999747192126641	0.24563125716155254	0.978258445533335	-0.025816711375257536	protein_coding
NBPF20	ENSG00000162825.16	0.999747192126641	-0.15797981246150053	0.16896166063705664	0.5033439657073627	protein_coding
AKNA	ENSG00000106948.16	0.999747192126641	-0.17543635833510646	0.38116665672154015	0.22077446184467323	protein_coding
RAMP2	ENSG00000131477.10	0.999747192126641	-0.1759920436306975	0.9297050726215776	0.06658095697833287	protein_coding
ACVRL1	ENSG00000139567.12	0.999747192126641	-0.1348829691632552	0.4763548887489633	0.23510729606433242	protein_coding
MCM5	ENSG00000100297.15	0.999747192126641	0.09858290720661138	0.005982632820440573	-0.5489893765559538	protein_coding
PARP3	ENSG00000041880.14	0.999747192126641	-0.07605391412224753	0.6419799950559156	-0.11944444674835475	protein_coding
PSMD14	ENSG00000115233.11	0.999747192126641	-0.07381636717717414	0.011523507439983424	0.2925033933236358	protein_coding
NDUFB8	ENSG00000166136.15	0.999747192126641	0.06272271284584706	0.34222318252412365	0.17000519716610132	protein_coding
TMEM185A	ENSG00000269556.7	0.999747192126641	0.07850321706430465	0.7239828473592524	-0.12520697555510593	protein_coding
EPB41L2	ENSG00000079819.18	0.999747192126641	0.07340587066719903	0.3684515835065984	-0.20486753972496735	protein_coding
CEP44	ENSG00000164118.12	0.999747192126641	0.12373533162682328	0.7017360260884905	-0.1461876666704309	protein_coding
ATP5A1	ENSG00000152234.15	0.999747192126641	0.05308038107600707	0.9413117938432448	0.016436309440698394	protein_coding
PNN	ENSG00000100941.8	0.999747192126641	0.11960210303102993	0.9502375995249221	0.03521528288677577	protein_coding
DPP9	ENSG00000142002.16	0.999747192126641	0.10040779811211029	0.8118776559246493	-0.11185586369122942	protein_coding
ADAMTS5	ENSG00000154736.5	0.999747192126641	0.08277403480751887	1.146574539662422e-6	1.0348985485361322	protein_coding
CCDC15	ENSG00000149548.14	0.999747192126641	-0.1784208339407693	0.4698978489048649	-0.40941416257805113	protein_coding
EMG1	ENSG00000268439.5	0.999747192126641	0.09093507312031446	0.8942830402280114	0.05607622079025814	protein_coding
POLD4	ENSG00000175482.8	0.999747192126641	0.06602591864146645	0.3236090684649408	0.1648179067568079	protein_coding
CAPN10	ENSG00000142330.19	0.999747192126641	-0.11617191624760412	0.41645945339471757	0.26624020728414294	protein_coding
ARHGEF37	ENSG00000183111.11	0.999747192126641	0.1764578265729762	0.04955084256267796	-1.1981251543961071	protein_coding
DIRC2	ENSG00000138463.8	0.999747192126641	0.06673030208035245	0.025140026366324453	-0.33301253892015803	protein_coding
RP4-663N10.1	ENSG00000228035.1	0.999747192126641	-0.5346705091527603	0.43525267163773634	0.7019286290786987	antisense
ERLIN2	ENSG00000147475.14	0.999747192126641	0.07743589745813746	0.9388216802797795	0.025395231019475755	protein_coding
TK2	ENSG00000166548.15	0.999747192126641	0.119581987776591	0.34128666810079583	-0.24589924414788153	protein_coding
CHCHD7	ENSG00000170791.17	0.999747192126641	0.10827566117149255	0.8681040702597824	0.09201140152248065	protein_coding
RP11-635N19.1	ENSG00000267390.1	0.999747192126641	-0.2510994260676492	0.7570743537105994	-0.14053808179213442	antisense
TMC6	ENSG00000141524.15	0.999747192126641	0.1901500831666229	0.8901050428261699	0.14703190696724694	protein_coding
PARVA	ENSG00000197702.11	0.999747192126641	-0.06083106870341749	0.2237262009303634	-0.1718238340106557	protein_coding
RP11-1223D19.3	ENSG00000282304.1	0.999747192126641	0.3099413601780067	0.7129866313623048	-0.33300794573295656	processed_transcript
SUMO2	ENSG00000188612.11	0.999747192126641	-0.06952092980522427	0.43017716265435196	-0.11972961792106548	protein_coding
CIART	ENSG00000159208.15	0.999747192126641	0.12795967393117744	0.724016511727812	-0.3027290178744262	protein_coding
ZNF592	ENSG00000166716.9	0.999747192126641	-0.0730399986317887	0.6348751612810313	0.08892420318826628	protein_coding
IFT22	ENSG00000128581.15	0.999747192126641	-0.08001103792153788	0.8985172389649552	-0.05191401420132395	protein_coding
ETF1	ENSG00000120705.12	0.999747192126641	0.06322706343660821	0.9193512065703001	-0.022349293868941824	protein_coding
CABP1	ENSG00000157782.9	0.999747192126641	0.24685812223473333	0.8546887886258182	-0.1554788192765158	protein_coding
ITPR3	ENSG00000096433.10	0.999747192126641	0.13354663792530488	0.0952173807908105	-0.40706271368391794	protein_coding
KAT5	ENSG00000172977.12	0.999747192126641	-0.08976083981917812	0.6814991485028868	0.13971809972350258	protein_coding
SH3BGRL3	ENSG00000142669.14	0.999747192126641	0.05776133442825265	0.557100713458876	-0.08855737275801248	protein_coding
CBLN3	ENSG00000139899.10	0.999747192126641	0.13492389786549763	0.442200834075225	-0.4637854062366911	protein_coding
IL17RD	ENSG00000144730.17	0.999747192126641	0.2746347089139586	0.6373933216334291	-0.49363040605656516	protein_coding
ALDH9A1	ENSG00000143149.12	0.999747192126641	0.06672513349844392	0.01866623988503847	-0.300474720383499	protein_coding
WDR3	ENSG00000065183.15	0.999747192126641	-0.12410315746289831	0.9270060538607948	-0.03423270411563963	protein_coding
CYTH3	ENSG00000008256.15	0.999747192126641	-0.0858104042528561	0.9973875490700295	-0.0014374427675401655	protein_coding
CIAO1	ENSG00000144021.2	0.999747192126641	0.06340040678121199	0.016285454279818173	0.2672876781920347	protein_coding
IDH2	ENSG00000182054.9	0.999747192126641	0.07023284960808536	0.5019603909323683	-0.09858438138538048	protein_coding
PPP2R5E	ENSG00000154001.13	0.999747192126641	-0.07203102050735127	0.01986714389811132	-0.253814805537416	protein_coding
HSPBAP1	ENSG00000169087.10	0.999747192126641	0.1484300676084829	0.5305451925822566	-0.3312087143721343	protein_coding
KIAA1958	ENSG00000165185.14	0.999747192126641	-0.1596634669954155	7.049062399196772e-27	-1.5965223539507565	protein_coding
PODXL2	ENSG00000114631.10	0.999747192126641	0.10175495762830677	0.035167124706403236	0.36831007281215855	protein_coding
SNX1	ENSG00000028528.14	0.999747192126641	0.07840509930628746	0.16803403039572984	-0.24676105439591633	protein_coding
SLC39A11	ENSG00000133195.11	0.999747192126641	0.13591348320653587	0.18371483598766722	0.48682605979471494	protein_coding
ZMAT5	ENSG00000100319.12	0.999747192126641	-0.09640936498896605	0.9969713947601296	0.0015182236121613	protein_coding
GSTCD	ENSG00000138780.14	0.999747192126641	-0.13117359482709542	0.17532836243352803	-0.2846249555940747	protein_coding
HOXD8	ENSG00000175879.8	0.999747192126641	-0.09121808731506395	0.060925122964486246	-0.33846281381746923	protein_coding
GLG1	ENSG00000090863.11	0.999747192126641	-0.06441641849823262	0.4292438057922217	-0.17670009568282544	protein_coding
GPI	ENSG00000105220.14	0.999747192126641	0.07524300108455814	0.7791687445677878	0.06412509908620073	protein_coding
GATAD1	ENSG00000157259.6	0.999747192126641	0.0723929023697953	0.5023595735738936	0.13944691114060537	protein_coding
TXNDC17	ENSG00000129235.10	0.999747192126641	0.07594166458554606	0.09637122564801624	0.24651275961266172	protein_coding
RTKN2	ENSG00000182010.10	0.999747192126641	0.299492128970545	0.6567551821095572	-0.5914047307751692	protein_coding
AL021546.6	ENSG00000111780.8	0.999747192126641	-0.15033042067531738	0.05584468439033022	-1.0823471547939612	protein_coding
AC010504.2	ENSG00000267219.1	0.999747192126641	-0.7711946505654979	0.7740814524771541	0.853266684650186	antisense
TBCE	ENSG00000116957.12	0.999747192126641	-0.07790217610791815	0.45340946148146366	0.1571639552667032	protein_coding
ZNF675	ENSG00000197372.9	0.999747192126641	0.2767911951372672	0.8832825468704095	0.14796515826852005	protein_coding
RNU2-1	ENSG00000274585.1	0.999747192126641	-0.6242052051175155	NA	NA	snRNA
UBE2S	ENSG00000108106.13	0.999747192126641	0.10532839580499571	0.03730538812286987	-0.5003331484131971	protein_coding
GPS2	ENSG00000132522.15	0.999747192126641	0.0787068755423201	0.0012414361433263211	0.473933709320779	protein_coding
ZNF830	ENSG00000198783.5	0.999747192126641	0.1588400500692267	0.933111894319738	-0.045762570133043266	protein_coding
MAZ	ENSG00000103495.13	0.999747192126641	-0.07029360494292482	0.8494782309525997	-0.04069834579629674	protein_coding
ZNF618	ENSG00000157657.14	0.999747192126641	-0.08179488331535785	0.11635466271334889	-0.38608443263367137	protein_coding
MAMSTR	ENSG00000176909.11	0.999747192126641	0.23500848468328953	0.4528351926920437	-0.495315716463577	protein_coding
ZRSR2	ENSG00000169249.12	0.999747192126641	-0.1968759016758754	0.3124384697930882	0.4294780911956925	protein_coding
RPS6KA2	ENSG00000071242.11	0.999747192126641	-0.09672494420279751	0.18738653617247159	0.2465810487998451	protein_coding
CCDC125	ENSG00000183323.12	0.999747192126641	-0.1851557136079106	0.7742947970219752	-0.21639163179874094	protein_coding
TBC1D25	ENSG00000068354.15	0.999747192126641	-0.12159393842805481	0.5306409293190487	0.2953402146692795	protein_coding
CFDP1	ENSG00000153774.8	0.999747192126641	0.07920997143515189	0.3042624187869175	0.22119351881040378	protein_coding
P2RX5	ENSG00000083454.21	0.999747192126641	-0.15799552229783365	0.7994765327779165	-0.23767355793590872	protein_coding
FBXW2	ENSG00000119402.16	0.999747192126641	-0.06350998858751535	0.6660832258568185	-0.08475419930680278	protein_coding
KLF8	ENSG00000102349.17	0.999747192126641	0.16910936466802282	0.9237422050212676	-0.07569629807321016	protein_coding
VDAC3	ENSG00000078668.13	0.999747192126641	0.0681926246139592	0.8695015283340899	-0.039142975365161876	protein_coding
RP11-497H16.9	ENSG00000269983.1	0.999747192126641	0.24541812991672404	0.8953650643450769	0.1888968095150951	lincRNA
TMEM30B	ENSG00000182107.6	0.999747192126641	0.29026673027381306	0.7570743537105994	-0.3028694894328682	protein_coding
RNASEH1	ENSG00000171865.9	0.999747192126641	0.06758080177503696	0.5595816777453325	0.1038950714614061	protein_coding
WIPI2	ENSG00000157954.14	0.999747192126641	-0.0589147260181558	0.7079816883899996	-0.06546732092519068	protein_coding
GUSB	ENSG00000169919.16	0.999747192126641	-0.09034234460606473	0.9786754365111439	0.012237043421994016	protein_coding
DMTN	ENSG00000158856.17	0.999747192126641	0.11421187402893188	7.041284241883924e-4	-0.6831793449500232	protein_coding
RAMP3	ENSG00000122679.8	0.999747192126641	-0.18433732052843346	0.20891676248236304	0.48813926443373484	protein_coding
LYRM2	ENSG00000083099.10	0.999747192126641	0.08529791229770768	0.038938152852047214	0.38241254808024966	protein_coding
ZNF706	ENSG00000120963.11	0.999747192126641	-0.12203515293886916	0.8832825468704095	-0.055804185048615874	protein_coding
ARFGAP1	ENSG00000101199.12	0.999747192126641	0.07114047178183926	0.8579938883220041	-0.0687208519232725	protein_coding
FAM72D	ENSG00000215784.5	0.999747192126641	0.15601939735098502	0.8321664345668243	-0.17581218220864686	protein_coding
RP13-941N14.1	ENSG00000256742.1	0.999747192126641	-0.8714553090706063	0.9374275646800833	-0.3949856928857683	lincRNA
ABHD5	ENSG00000011198.7	0.999747192126641	-0.08414665747911648	0.036120464928970794	-0.4611279137049161	protein_coding
ATP6V1C1	ENSG00000155097.11	0.999747192126641	-0.0655908992382647	8.728949477324142e-4	-0.4150735177143713	protein_coding
RAPGEF2	ENSG00000109756.8	0.999747192126641	0.1340174891816326	0.3716518374240682	-0.39138271583343776	protein_coding
ACYP2	ENSG00000170634.12	0.999747192126641	0.10630152377753543	0.5074478246865007	-0.1918351934163071	protein_coding
ZCCHC24	ENSG00000165424.6	0.999747192126641	0.05784245941374379	0.0688658431488933	0.2132587275490371	protein_coding
AKTIP	ENSG00000166971.16	0.999747192126641	-0.13261133613534437	0.7781668799682594	-0.13379662770209305	protein_coding
CCDC6	ENSG00000108091.10	0.999747192126641	-0.05653139992549484	0.21695621896284872	-0.1826113503165041	protein_coding
FBXL7	ENSG00000183580.9	0.999747192126641	-0.0849390756987908	0.036167204423578854	0.3127635592029637	protein_coding
LYZ	ENSG00000090382.6	0.999747192126641	0.24837082014429576	0.8851921487656708	-0.1575327662259502	protein_coding
RP11-101E13.5	ENSG00000272579.1	0.999747192126641	0.3095147256572605	0.7929933256326646	-0.31807537150742154	antisense
CACNA2D1	ENSG00000153956.15	0.999747192126641	0.13039738065851586	0.5623783793855622	-0.2804674878109132	protein_coding
LINC00476	ENSG00000175611.11	0.999747192126641	0.1631140924537854	0.12348277927959722	-0.9101764612445281	processed_transcript
ZNF263	ENSG00000006194.9	0.999747192126641	-0.08620544724933099	0.9669201835312174	0.0172353345371021	protein_coding
MAP4K4	ENSG00000071054.16	0.999747192126641	-0.0677461741798474	0.15005616441145445	-0.25722721526278447	protein_coding
DEF8	ENSG00000140995.16	0.999747192126641	0.09697719989863628	0.6342768745223734	0.12642871073798628	protein_coding
COPG1	ENSG00000181789.14	0.999747192126641	0.0706215391105051	0.7023290602216943	0.0785922157867476	protein_coding
HTATSF1	ENSG00000102241.11	0.999747192126641	-0.0641275001281441	0.9584318409221905	-0.01346802528961406	protein_coding
LINC01119	ENSG00000239332.5	0.999747192126641	-0.1640638660565894	0.2414141037977785	-0.5029093631375978	lincRNA
LINC01829	ENSG00000236780.5	0.999747192126641	0.16724896472450673	0.008914608821521213	-1.6706228121560216	lincRNA
CTC-534A2.2	ENSG00000253251.2	0.999747192126641	-0.2390145652221616	0.06512637853608684	0.8955581088608985	protein_coding
SLC6A4	ENSG00000108576.9	0.999747192126641	-0.5548594151634152	NA	NA	protein_coding
HPDL	ENSG00000186603.5	0.999747192126641	-0.2308088266936154	0.6440915461838584	-0.31409733765382325	protein_coding
VASN	ENSG00000168140.4	0.999747192126641	0.08011206046027515	0.8212767086691445	-0.055685535440117326	protein_coding
NDUFA12	ENSG00000184752.12	0.999747192126641	0.06957874661972169	0.16278257681903693	0.21514083513941587	protein_coding
PSMA7	ENSG00000101182.14	0.999747192126641	0.06761457916277774	0.0011977700909835732	0.3607383098087225	protein_coding
PRSS3	ENSG00000010438.16	0.999747192126641	0.30992926212255173	0.22750175089648828	-0.5710439150846781	protein_coding
BCL11A	ENSG00000119866.20	0.999747192126641	0.3608227207395568	3.839801427764794e-6	2.280633155456401	protein_coding
CDK10	ENSG00000185324.21	0.999747192126641	0.15404188390333612	0.7733439282464826	-0.11809090070372319	protein_coding
UBLCP1	ENSG00000164332.7	0.999747192126641	-0.07753361056926981	0.4096898156399699	-0.15828517101742806	protein_coding
PPIP5K2	ENSG00000145725.19	0.999747192126641	0.09061080843175465	0.7622452925087304	-0.10927543509855633	protein_coding
C14orf166	ENSG00000087302.8	0.999747192126641	0.06256225028505415	0.6364836035636983	0.1026522079093997	protein_coding
TSSC1	ENSG00000032389.12	0.999747192126641	-0.09653133690650621	0.06314166029331805	0.460769331461408	protein_coding
POMGNT1	ENSG00000085998.13	0.999747192126641	0.0661916588549973	0.3108959361233056	-0.17457886004492218	protein_coding
HACD3	ENSG00000074696.12	0.999747192126641	0.055097843192084446	0.7416600008082185	-0.061248571992973073	protein_coding
APOE	ENSG00000130203.9	0.999747192126641	-0.1460299666143036	0.8396154449927302	-0.06459183192953617	protein_coding
CYP2U1	ENSG00000155016.17	0.999747192126641	-0.08013760665795547	9.960770821131448e-4	-0.6389017379404889	protein_coding
RAB30-AS1	ENSG00000246067.7	0.999747192126641	0.15628310104113288	0.9229919401701836	-0.06994133249184059	lincRNA
TH	ENSG00000180176.14	0.999747192126641	0.2348227074592863	0.4737018120483901	0.5243269840807209	protein_coding
SNRPD1	ENSG00000167088.10	0.999747192126641	0.08606956928185294	0.8799605603354599	0.0502501750978029	protein_coding
PAOX	ENSG00000148832.15	0.999747192126641	-0.18804932347242248	0.8075499031305222	-0.17213133896289762	protein_coding
PPP1R16B	ENSG00000101445.9	0.999747192126641	0.11960030614031521	0.1255033615649935	0.4878838556603975	protein_coding
SLC35A1	ENSG00000164414.17	0.999747192126641	-0.0844848749672417	0.9548845121472053	0.027968955028366285	protein_coding
GUSBP11	ENSG00000228315.11	0.999747192126641	0.20755246188451015	0.9123932366086178	0.14720271402287285	processed_transcript
CARNMT1	ENSG00000156017.12	0.999747192126641	0.114952940565521	0.951926622973651	-0.026065247610073065	protein_coding
PGLS	ENSG00000130313.6	0.999747192126641	0.07431535755357054	0.9502375995249221	-0.015701683050574584	protein_coding
ILF3	ENSG00000129351.17	0.999747192126641	-0.05875512765476448	0.9556584964914119	-0.019228988313378007	protein_coding
EFCAB7	ENSG00000203965.12	0.999747192126641	0.20098360078656177	0.4811571984970455	0.4774748549492229	protein_coding
CCNI	ENSG00000118816.9	0.999747192126641	-0.06665999015704172	0.5072558734588564	-0.10274442095098069	protein_coding
TM7SF2	ENSG00000149809.14	0.999747192126641	0.1297608942086642	1.6953930049360705e-5	-0.7771934538778911	protein_coding
LRP5	ENSG00000162337.11	0.999747192126641	-0.13465151283866425	0.0011672588616966693	0.8261892076141547	protein_coding
SLC25A42	ENSG00000181035.13	0.999747192126641	-0.18310544511953042	0.30887043221406124	-0.5279480986736569	protein_coding
LINC01503	ENSG00000233901.5	0.999747192126641	0.22309918665531114	0.3044473317232407	-0.5884223874895008	lincRNA
FAM46B	ENSG00000158246.7	0.999747192126641	-0.09403472134983064	0.7679653486618573	0.10337315727345342	protein_coding
PLEK	ENSG00000115956.9	0.999747192126641	0.21426417411855622	0.05177634822920671	-1.306663185131983	protein_coding
ACY1	ENSG00000243989.8	0.999747192126641	0.07535670209883916	0.3960805245542666	-0.2144182389845381	protein_coding
TMSB4XP6	ENSG00000230043.1	0.999747192126641	-0.1704033290822921	0.2807452057977118	-0.5040221640383376	processed_pseudogene
SEC61A1	ENSG00000058262.9	0.999747192126641	-0.05606693210242204	0.7940443699696628	-0.054900575418010335	protein_coding
SAAL1	ENSG00000166788.9	0.999747192126641	0.11575060494490122	0.8881844409454637	-0.07316127928516804	protein_coding
LZTR1	ENSG00000099949.18	0.999747192126641	-0.19288390254942997	0.9439293883004067	-0.04658795485821199	protein_coding
RPL11	ENSG00000142676.12	0.999747192126641	0.05647779204600067	0.24613685146206546	0.19295711817603825	protein_coding
TMEM52	ENSG00000178821.12	0.999747192126641	0.1777635654130372	0.041366139391703236	0.6639447970186729	protein_coding
EEF1A1P5	ENSG00000196205.8	0.999747192126641	-0.12747457448664984	0.16896166063705664	-0.28148426816872707	processed_pseudogene
RINL	ENSG00000187994.13	0.999747192126641	0.22928739387254762	0.8309913937397697	0.22957712409466993	protein_coding
RNF181	ENSG00000168894.9	0.999747192126641	0.06925124563083901	0.06315901155111353	0.3493551240188976	protein_coding
CTD-2270L9.4	ENSG00000260136.5	0.999747192126641	0.26949813711873194	0.8509553054897117	0.21256669349326424	lincRNA
MTOR	ENSG00000198793.12	0.999747192126641	-0.10185954731201287	0.6114221091906643	0.14747607587022712	protein_coding
POLD3	ENSG00000077514.8	0.999747192126641	-0.1518736528360651	0.9786754365111439	0.02042501803703621	protein_coding
CAND2	ENSG00000144712.11	0.999747192126641	0.2184280943422651	0.13085833619648787	-0.8983984779344564	protein_coding
RIOX2	ENSG00000170854.17	0.999747192126641	0.08110712900739721	0.5782466435436269	0.14423401747379808	protein_coding
TMUB2	ENSG00000168591.15	0.999747192126641	0.06737250195013639	0.728090751662003	0.07735297192809053	protein_coding
RMDN1	ENSG00000176623.11	0.999747192126641	0.0886774929818769	0.9600094694946183	0.021978693542960195	protein_coding
OPTN	ENSG00000123240.16	0.999747192126641	0.056899362180330676	2.2562711749941623e-4	-0.35334263605748534	protein_coding
HEBP2	ENSG00000051620.10	0.999747192126641	-0.10472582981895791	0.8840660181273663	-0.059007816183456366	protein_coding
HCCS	ENSG00000004961.14	0.999747192126641	-0.06679164181350586	0.183117970024096	0.18256738212493132	protein_coding
FAM162A	ENSG00000114023.15	0.999747192126641	0.058621537278240016	0.15656660470443526	0.22135207994587874	protein_coding
ZFP69B	ENSG00000187801.14	0.999747192126641	-0.18896354462635948	0.9541841412757611	-0.05554710035838558	protein_coding
HCAR1	ENSG00000196917.5	0.999747192126641	0.21379223070160341	0.4712597513221352	0.42473615378128216	protein_coding
CIC	ENSG00000079432.7	0.999747192126641	0.12353187451480628	0.8372211303066986	0.07767918638531586	protein_coding
ZNF776	ENSG00000152443.12	0.999747192126641	-0.15890666120219607	0.9633679766434737	-0.04564055663800498	protein_coding
STXBP4	ENSG00000166263.13	0.999747192126641	-0.18308686445255534	0.9848447218352935	0.016155248399349738	protein_coding
HIRIP3	ENSG00000149929.15	0.999747192126641	0.1409308529143658	0.8607922988303508	-0.1122687913704157	protein_coding
GTF2E2	ENSG00000197265.8	0.999747192126641	-0.08551325504353101	0.5490776783724348	0.14190363333227457	protein_coding
EBP	ENSG00000147155.10	0.999747192126641	0.07949665610204303	1.0450913030386854e-137	2.236479502106088	protein_coding
ZNF674	ENSG00000251192.7	0.999747192126641	0.19907186789690462	0.95372764598649	0.08769480848199497	protein_coding
SETD9	ENSG00000155542.11	0.999747192126641	-0.2435117070493123	0.8995120898803345	-0.12682509128034217	protein_coding
PPP5D1	ENSG00000230510.6	0.999747192126641	0.25693080978387767	0.456480797279777	0.5941716174170414	protein_coding
ART4	ENSG00000111339.10	0.999747192126641	-0.192716312616276	0.7603592501440962	0.19800951926568142	protein_coding
PCF11	ENSG00000165494.11	0.999747192126641	0.08546567908964789	0.920916489027069	-0.05885235688661152	protein_coding
XRCC4	ENSG00000152422.15	0.999747192126641	0.09649847808615167	0.031650296953126	-0.5708832332636898	protein_coding
TAP1	ENSG00000168394.10	0.999747192126641	-0.06541660984017053	0.021635503759838044	0.24632043718200766	protein_coding
ARHGEF2	ENSG00000116584.17	0.999747192126641	0.09412122858105242	0.47212039215718055	-0.1602334390759034	protein_coding
TWSG1	ENSG00000128791.11	0.999747192126641	0.05627276173236422	0.4781504529771706	-0.13645475169906665	protein_coding
PBX1	ENSG00000185630.18	0.999747192126641	0.06663900254049736	3.33855754979412e-17	0.7630755968758131	protein_coding
DNTTIP1	ENSG00000101457.12	0.999747192126641	0.08401318683598809	0.9760678534955939	0.01335117683956829	protein_coding
WFIKKN2	ENSG00000173714.7	0.999747192126641	-0.20622481541176252	1.895910003243957e-5	2.634283742430565	protein_coding
CAMK2B	ENSG00000058404.19	0.999747192126641	0.4130908525773583	0.39200189586642603	0.8701726353860666	protein_coding
MRPL32	ENSG00000106591.3	0.999747192126641	0.07482481930200624	0.03408588294334575	0.32544518455418436	protein_coding
MGARP	ENSG00000137463.4	0.999747192126641	0.0574071384519851	0.11339743313750567	-0.28704000772825866	protein_coding
RIOK2	ENSG00000058729.10	0.999747192126641	0.15615609409891637	0.6221835288414381	0.24343210418332864	protein_coding
KCNMB4	ENSG00000135643.4	0.999747192126641	0.09678929322032143	0.024982146753661807	-0.7962554544270737	protein_coding
DDC	ENSG00000132437.17	0.999747192126641	0.24921083212481698	0.6403860473983323	0.4706375929369781	protein_coding
KIAA0753	ENSG00000198920.9	0.999747192126641	0.17935767733952535	0.8345106904882519	-0.14960750674328024	protein_coding
IFI44L	ENSG00000137959.15	0.999747192126641	-0.23621127574842088	0.9806033085531223	0.02628478195755604	protein_coding
PREX1	ENSG00000124126.13	0.999747192126641	-0.1109123807131109	0.00406313234319085	0.5339910325461399	protein_coding
ANGPTL2	ENSG00000136859.9	0.999747192126641	-0.0879349795455636	0.46199468773349006	-0.15160820800105368	protein_coding
CHPF	ENSG00000123989.13	0.999747192126641	0.06330638851096602	1.5626630728545816e-4	0.38311395629884676	protein_coding
SCMH1	ENSG00000010803.16	0.999747192126641	-0.08352347455720859	0.13950722296545495	-0.2582363735304403	protein_coding
RRP36	ENSG00000124541.6	0.999747192126641	0.06905435312400658	0.19815087757106303	0.1748574534245424	protein_coding
COLCA1	ENSG00000196167.9	0.999747192126641	0.5417725151030446	NA	NA	antisense
PELI3	ENSG00000174516.14	0.999747192126641	-0.11707562521125164	0.7773653999577568	-0.10396742576617499	protein_coding
SMYD5	ENSG00000135632.11	0.999747192126641	-0.13183950807685804	0.7779654681536189	0.1271541720847732	protein_coding
MRPL27	ENSG00000108826.15	0.999747192126641	0.0749253759014539	0.047644873830429195	0.30916454792380715	protein_coding
GALNT15	ENSG00000131386.17	0.999747192126641	0.08788129890188807	1.0005601800166045e-10	0.9530893136421735	protein_coding
WNK4	ENSG00000126562.16	0.999747192126641	-0.12276826908543836	0.17313033730492447	-0.3597476472343501	protein_coding
LIN7B	ENSG00000104863.11	0.999747192126641	0.20104082918805355	0.19952454835830158	0.7565983763165973	protein_coding
INPP5F	ENSG00000198825.12	0.999747192126641	-0.1409120411881426	0.7773653999577568	-0.15297395646412945	protein_coding
ROCK1	ENSG00000067900.7	0.999747192126641	-0.09951429712722766	0.8095303433923311	-0.11093062257823626	protein_coding
PHKG2	ENSG00000156873.15	0.999747192126641	0.08495445933033886	0.5326068861302623	0.20152364069370982	protein_coding
TM9SF3	ENSG00000077147.14	0.999747192126641	-0.06363815246490691	0.4737018120483901	-0.1470397001059751	protein_coding
HIST1H4C	ENSG00000197061.4	0.999747192126641	-0.37914565907540493	0.544046189261462	0.6390098868580714	protein_coding
RP1-151F17.2	ENSG00000272341.1	0.999747192126641	-0.28180964137272413	0.3283507777998108	-0.8976940076373977	lincRNA
KRT8	ENSG00000170421.12	0.999747192126641	0.07913386256434901	2.597200769760099e-13	-1.1756293661156274	protein_coding
EIF4B	ENSG00000063046.17	0.999747192126641	-0.05082368586452597	0.18801040460254786	-0.15799842596679814	protein_coding
GSTO2	ENSG00000065621.14	0.999747192126641	-0.13195268666327228	0.26171332133123715	-0.6671092315247917	protein_coding
MICAL2	ENSG00000133816.13	0.999747192126641	-0.06393853273406176	6.335007256196693e-5	-0.6846552566716787	protein_coding
PIGU	ENSG00000101464.10	0.999747192126641	-0.0965505105622601	0.2333481029163868	0.32338390371602893	protein_coding
ZNF557	ENSG00000130544.11	0.999747192126641	-0.15616047324119306	0.8738765886503272	-0.11709690148770743	protein_coding
XRCC1	ENSG00000073050.11	0.999747192126641	0.11983519002905288	0.739922364423814	-0.16132513214631683	protein_coding
RALGAPA2	ENSG00000188559.13	0.999747192126641	-0.101247366030441	0.3719052174226979	-0.2734006660111305	protein_coding
C17orf75	ENSG00000108666.9	0.999747192126641	0.12737492345825377	0.8197326489586727	0.13678320157088542	protein_coding
IL1RL1	ENSG00000115602.16	0.999747192126641	0.09403046193275182	8.327194235713177e-10	1.1493860532539086	protein_coding
ADPRM	ENSG00000170222.11	0.999747192126641	-0.1174824305553779	0.9043758537532739	0.06400941337909354	protein_coding
PSMG1	ENSG00000183527.11	0.999747192126641	0.07422179572047212	0.9969713947601296	0.0017720976708459572	protein_coding
ALDH5A1	ENSG00000112294.12	0.999747192126641	-0.19735136775282547	0.8013876321709337	-0.21734731993653722	protein_coding
LBR	ENSG00000143815.14	0.999747192126641	-0.10462412785594466	0.8964597992837678	-0.048577416297267695	protein_coding
RP11-722G7.1	ENSG00000269226.7	0.999747192126641	0.31434891052899283	0.07025092892711732	-1.1263180911576107	protein_coding
SEC16A	ENSG00000148396.18	0.999747192126641	0.08231070973195391	0.47212039215718055	0.1610190125802323	protein_coding
NMT1	ENSG00000136448.11	0.999747192126641	0.06330456464747702	0.26232471889295833	0.23731900447191248	protein_coding
MIATNB	ENSG00000244625.5	0.999747192126641	0.2939182148760381	0.6869115282654945	-0.44117237296077205	lincRNA
CCT2	ENSG00000166226.12	0.999747192126641	-0.07303366057672189	0.8248169597349223	0.04844242824864306	protein_coding
SMG1P1	ENSG00000237296.9	0.999747192126641	0.163682791215433	0.879492766714703	0.15819971340869743	transcribed_unprocessed_pseudogene
RBMS3-AS3	ENSG00000235904.2	0.999747192126641	-0.23125503402690137	0.007979434716404317	-1.4327673788580417	antisense
SFRP2	ENSG00000145423.4	0.999747192126641	0.14678443603577987	0.003296043766020415	0.7263076705044366	protein_coding
